psiz,q1fit,meanfit,q2fit,maxfit,minfree,meanfree,maxfree,minmut,meanmut,maxmut,L,N,seed,U,R,K
10000,0.997007308816621,0.9970073088166203,0.997007308816621,0.997007308816621,-5.0,-5.0,-5.0,0.0,0.0,0.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.8406248021951265,0.8464095224310626,0.9667752778137946,0.9980948959648485,-5.763342971466278,-4.59347771609854,-2.155134194936252,0.0,3.9866,13.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.5296262162738947,0.71570085132592,0.8708292601581544,0.9985149254398156,-6.144837487543711,-4.2724266532624355,-1.1930548790422706,0.0,7.752,21.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.3195961349147127,0.6226211898612161,0.7489024240906987,0.9981228367120534,-6.3959435857838844,-4.040281147537183,-0.6909178370290397,1.0,11.2482,24.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.20882993464076238,0.5549851522498702,0.6395120674878847,0.9980184179759014,-6.555914974181232,-3.855107905747951,-0.38099043283444933,3.0,14.6017,30.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.1472709948375515,0.5025005455176479,0.5502209162426646,0.9978552837762616,-6.6904292262871286,-3.715438307684744,-0.16634754815817013,5.0,17.8228,36.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.10945886549688988,0.46669752956142674,0.48558179477684843,0.9987122574868437,-6.819047469887067,-3.614902304418376,-0.021049973008291503,5.0,20.9501,41.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.08982170783764018,0.43675870391035476,0.42956367341724294,0.9987064998799282,-6.88797479375533,-3.53936470186394,0.1014159538219771,7.0,23.995,45.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.07254536243530925,0.4119345075574386,0.39101117415669207,0.9962402409970053,-6.9684294927973705,-3.4764627289857004,0.19897583618541617,9.0,27.0045,50.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.06549525634188866,0.40115139189834803,0.36886436246666643,0.9934868318977134,-7.03558348361698,-3.441519907843386,0.24233155081167396,9.0,30.0455,56.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.057504459390719784,0.38758906862905285,0.34500120021235614,0.9898670563703716,-7.101305691282013,-3.410412931909914,0.31057609028552724,14.0,32.9537,58.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.06350222894253311,0.3854338745298525,0.346757755861021,0.993745043641854,-7.138340861166389,-3.3943976205920183,0.2847115160070456,18.0,35.908,61.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.051787630601459286,0.37439598200689644,0.3192423622173544,0.995050949181697,-7.175447487337739,-3.3880327140685447,0.3501077681312674,19.0,38.8498,63.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.05050549004175164,0.3715011366420508,0.3187572443244664,0.9947803533004637,-7.2610419484968105,-3.3895404468018664,0.35514183364374935,22.0,41.9033,64.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.049500780206675116,0.3687275241543617,0.31393423020661915,0.9947419049065713,-7.325030812436976,-3.3843404497315976,0.3736037946269085,25.0,44.9023,71.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.0512606623167614,0.36776553465125,0.3083602837632551,0.9951264960022955,-7.379825788145425,-3.388492132672877,0.36872829644882843,27.0,47.962,77.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.048111921035835455,0.36736326366832245,0.3156117353240915,0.9955020490513138,-7.43347887404809,-3.386310178598169,0.3779890350657689,29.0,51.1205,78.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.04792260266871412,0.36222386997815836,0.29957448266302533,0.9908072886731002,-7.48603717082468,-3.380828804171911,0.3821437268894239,31.0,54.2585,82.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.04444051261779781,0.35625263189090844,0.29792515029087613,0.9909200760530124,-7.529000279460576,-3.3768995180498793,0.42261772254101315,34.0,57.2972,89.0,0.2,10000,8750541023884380195,5,9,10000
10000,0.04119688304403335,0.3562003796449979,0.2901661572950436,0.9906215019688562,-7.562477705682861,-3.3747066781199626,0.4204481484243673,37.0,60.2003,93.0,0.2,10000,8750541023884380195,5,9,10000
