R,U,L,N,K,replicate,seed,generation,psiz,q1fit,meanfit,q2fit,maxfit,minfree,meanfree,maxfree,minmut,meanmut,maxmut,auxiliary_meanmut,assembly_meanmut,replication_meanmut,host_meanmut,auxiliary_meanfree,assembly_meanfree,replication_meanfree,host_meanfree
2,3.0,0.0,5000,10000,4,-1025641870539518793,27,7203,0.2108226869137907,0.47430557815761915,0.48044248652364957,0.997127061223868,-7.80409064840852,-3.471353208509302,0.47692170263361305,39.0,61.52117173399972,95.0,11.463418020269332,16.768568651950577,10.94960433152853,22.339580730251285,-3.2926922495676427,-3.137275557504021,-3.6900369224136065,-3.7019000692819386
2,3.0,0.0,5000,10000,4,-1025641870539518793,28,6842,0.21415959346626273,0.47261383157267894,0.4754066215629303,0.998208552171238,-7.863431237022665,-3.484205725652043,0.49443901861900413,40.0,63.72449576147325,98.0,11.928091201403099,17.33469745688395,11.280912014030985,23.180795089155218,-3.2854100590591773,-3.142708661078474,-3.7342258034052174,-3.7147163185020653
2,3.0,0.0,5000,10000,4,-1025641870539518793,29,6487,0.20444681543772156,0.47358526500851134,0.4812241057302665,0.9969795965918589,-7.8380615513743725,-3.4746242633176325,0.48283079391909084,42.0,65.97533528595653,100.0,12.365346076768923,17.913519346385076,11.704948358254972,23.991521504547556,-3.263315905469558,-3.1230605729396843,-3.720484687340104,-3.721020998013896
2,3.0,0.0,5000,10000,4,-1025641870539518793,30,6130,0.20804515707948662,0.471992202491934,0.47984315616738193,0.9955584476474877,-7.87187594608809,-3.478958579662207,0.4768723958313507,44.0,68.24698205546493,104.0,12.838172920065253,18.471778140293637,12.082544861337684,24.85448613376835,-3.300662542862696,-3.1270952107259755,-3.71936231318284,-3.71180225800382
2,3.0,0.0,5000,10000,4,-1025641870539518793,31,5806,0.21330854097331856,0.471789351056776,0.4787675843754736,0.9938737505152802,-7.87339987751605,-3.4755085352675064,0.5035445793475919,45.0,70.4114708921805,109.0,13.297967619703755,18.972614536686187,12.455046503616948,25.685842232173613,-3.294940899761939,-3.106356785207415,-3.7237724329873974,-3.7185242167054136
2,3.0,0.0,5000,10000,4,-1025641870539518793,32,5459,0.21357699346103848,0.4727815469645143,0.4793286337314679,0.9938737505152802,-7.916316774486539,-3.4911867277972064,0.4866772323143092,46.0,72.75856383953105,115.0,13.806741161384869,19.51016669719729,12.914270012822861,26.52738596812603,-3.3032917618430617,-3.119343193121767,-3.7469201955144067,-3.7361501279222566
2,3.0,0.0,5000,10000,4,-1025641870539518793,33,5147,0.20977000730522907,0.4693057378628547,0.4725566201088137,0.9904107270132768,-7.955848767500627,-3.4926375858657086,0.4898068491214835,51.0,75.0534291820478,117.0,14.247522828832329,20.022731688362153,13.323295123372839,27.459879541480475,-3.3479286916159317,-3.128800157825725,-3.688640580522722,-3.739868606692078
2,3.0,0.0,5000,10000,4,-1025641870539518793,34,4802,0.206610924065422,0.4730267789528896,0.47949094035842926,0.9979300804290152,-7.961158887268295,-3.5013565344428264,0.5026903196125073,54.0,77.25676801332779,120.0,14.77030403998334,20.431903373594334,13.731361932528113,28.32319866722199,-3.379033388518933,-3.108361477915473,-3.6777366602032657,-3.7690743369200694
2,3.0,0.0,5000,10000,4,-1025641870539518793,35,4510,0.20706219566809247,0.47501578113897336,0.48688618897892433,0.9978693335847064,-7.936556788996757,-3.506605749270089,0.4666358808972407,55.0,79.62062084257207,123.0,15.2549889135255,20.947450110864747,14.203325942350332,29.214855875831486,-3.43537477229033,-3.131445275403868,-3.691473096986742,-3.731157919301308
2,3.0,0.0,5000,10000,4,-1025641870539518793,36,4293,0.21630649682101272,0.47633636167788507,0.4842924595994128,0.9907141889428975,-7.938361323140431,-3.4994274747303935,0.46798769346153013,58.0,81.85697647332867,126.0,15.713720009317493,21.41882133706033,14.636617749825296,30.087817377125553,-3.4430325999906164,-3.1315888124188036,-3.681384666890028,-3.712525312754158
2,3.0,0.0,5000,10000,4,-1025641870539518793,37,4096,0.20201341418623533,0.4677509435200877,0.47431760101183174,0.9915193485375804,-7.919963946820033,-3.494625681074874,0.4923937356690971,59.0,83.99267578125,132.0,16.134521484375,21.913818359375,14.982666015625,30.961669921875,-3.471811634076204,-3.1115104274937417,-3.675431125332978,-3.702966422631008
2,3.0,0.0,5000,10000,4,-1025641870539518793,38,3852,0.19916911349447916,0.4662238978483306,0.47201514859382987,0.9864478930435437,-7.927080172764461,-3.4771791035194504,0.5087741458160714,60.0,86.19314641744548,135.0,16.620197300103843,22.391484942886812,15.355140186915888,31.82632398753894,-3.4470635846745092,-3.079612988214064,-3.6742655708493435,-3.6918682157560156
2,3.0,0.0,5000,10000,4,-1025641870539518793,39,3602,0.20846519415323705,0.4724226401739326,0.4785859849701205,0.988775824423765,-7.939906080972956,-3.4872268486467752,0.47091788950050273,63.0,88.46279844530817,139.0,17.009716823986675,22.996390893947808,15.801776790671848,32.65491393670183,-3.45641257947536,-3.1007610177691056,-3.6696907324175374,-3.701251414505354
2,3.0,0.0,5000,10000,4,-1025641870539518793,40,3389,0.22123618056892613,0.4765866392770737,0.48509124398673586,0.9914996147299494,-7.929005140226937,-3.4781161449184648,0.467123894765381,64.0,90.90587193862497,138.0,17.486279138388905,23.50781941575686,16.24786072587784,33.663912658601355,-3.3961182353510924,-3.076850749612671,-3.698231633081547,-3.7100064020999546
2,3.0,0.0,5000,10000,4,-1025641870539518793,41,3201,0.20443985840922516,0.4674925336776174,0.47527289305934245,0.9907237379792634,-7.943352957599307,-3.458835558113218,0.5126706476165318,66.0,93.36832239925023,139.0,17.981880662293033,24.099656357388316,16.612621055920027,34.67416432364886,-3.381414223859659,-3.0575870774833946,-3.688275247160802,-3.6837627411885725
2,3.0,0.0,5000,10000,4,-1025641870539518793,42,2985,0.18371837645408445,0.45630282447137877,0.4559403053812909,0.989260024248398,-7.933602339564952,-3.427580776927223,0.5599669136785969,67.0,95.82881072026801,144.0,18.429145728643217,24.68777219430486,17.018425460636514,35.69346733668342,-3.3535981721403774,-3.0345573326892783,-3.686209140405795,-3.6300254807598185
2,3.0,0.0,5000,10000,4,-1025641870539518793,43,2716,0.19878457882014844,0.4596669546193918,0.4610298096408508,0.989260024248398,-7.936158183824763,-3.4298622983842133,0.5221814296864414,71.0,98.14543446244477,145.0,18.862665684830635,25.35235640648012,17.365611192930782,36.56480117820324,-3.3298338312014164,-3.0544287838736546,-3.718791070984034,-3.616987281558621
2,3.0,0.0,5000,10000,4,-1025641870539518793,44,2488,0.20402875843354157,0.45620685680862855,0.4493996156013509,0.9897337923293666,-7.989583160043428,-3.436072137777539,0.5498624699115156,74.0,100.4879421221865,149.0,19.255627009646304,26.038183279742764,17.856511254019292,37.337620578778136,-3.3232158368001024,-3.0427646969912816,-3.74115433702903,-3.634939769230204
2,3.0,0.0,5000,10000,4,-1025641870539518793,45,2233,0.1753981227129686,0.4567857985648775,0.46188504410714293,0.9854002083466237,-8.024321911440406,-3.434052482842782,0.5369148853683926,76.0,102.61800268696821,150.0,19.675324675324674,26.63322884012539,18.21361397223466,38.09583519928348,-3.295618245241822,-3.0377894466819906,-3.7907087530723986,-3.622138743649047
2,3.0,0.0,5000,10000,4,-1025641870539518793,46,2027,0.19922178886472586,0.46466420703637357,0.4649233351974764,0.9934724597163552,-8.052283347350436,-3.455454210872069,0.495852870881146,79.0,104.78194375925013,155.0,20.12876171682289,27.081894425259005,18.47113961519487,39.10014800197336,-3.3807498700124556,-3.045779997552364,-3.8451054712893336,-3.6052364110830237
2,3.0,0.0,5000,10000,4,-1025641870539518793,47,1877,0.21180359450222322,0.4725420478731795,0.47770709928571586,0.9933211934283809,-8.112000494013808,-3.4703643821121077,0.47220373592317466,81.0,106.80873734683004,157.0,20.671816728822588,27.525306339904102,18.90037293553543,39.71124134256793,-3.341622462547811,-3.042310712491775,-3.9063854782084406,-3.637765046061338
2,3.0,0.0,5000,10000,4,-1025641870539518793,48,1796,0.21512509781835126,0.4702826052199227,0.47909933881522937,0.9869347636198454,-8.17791041885618,-3.475357075841246,0.5194729948164963,81.0,109.0673719376392,154.0,21.297327394209354,27.927060133630288,19.273385300668153,40.5695991091314,-3.323920342831974,-3.0368583522547454,-3.9077322414267965,-3.663761902242981
2,3.0,0.0,5000,10000,4,-1025641870539518793,49,1676,0.19536136421354594,0.45871542965574824,0.45999775691549866,0.9792797253473696,-8.187801435053636,-3.472606158924711,0.5640133660248202,86.0,111.16408114558473,161.0,21.799522673031028,28.511933174224342,19.66467780429594,41.187947494033416,-3.335442145999771,-2.9876648083358868,-3.858731357180874,-3.7118315792007177
2,3.0,0.0,5000,10000,4,-1025641870539518793,50,1569,0.203180018339112,0.46272127707430694,0.4609402117007651,0.9786540830555854,-8.206085526511812,-3.454045626494792,0.5425262993854373,88.0,113.02358189929892,157.0,22.263862332695986,28.909496494582537,19.893562778840025,41.95666029318037,-3.259102922793977,-2.9575921696630685,-3.9609220364787725,-3.670418865977003
2,3.0,0.0,5000,10000,4,-1025641870539518793,51,1459,0.18451092215196283,0.4477052310843102,0.4464492994232898,0.9750118083383168,-8.32418745434998,-3.438251345949406,0.5918823512836111,89.0,115.81836874571624,153.0,22.890335846470187,29.589444825222756,20.309115832762167,43.02947224126114,-3.228063206621519,-2.945746005379676,-3.9841263021400035,-3.6397869429453484
2,3.0,0.0,5000,10000,4,-1025641870539518793,52,1300,0.20627496335436354,0.45963026041147365,0.46513176538719814,0.9739000238029557,-8.316776081796512,-3.438071941843271,0.5927592374361581,93.0,118.31307692307692,158.0,23.455384615384617,30.162307692307692,20.889230769230767,43.80615384615385,-3.227749672464744,-2.865378179518936,-4.130882409747881,-3.6263481643234803
2,3.0,0.0,5000,10000,4,-1025641870539518793,53,1214,0.1877388774148679,0.45472320489482515,0.45436942134642966,0.9739705167823953,-8.304654492612356,-3.434439146272819,0.5855078004651529,95.0,120.63509060955519,162.0,23.943163097199342,30.743822075782536,21.36985172981878,44.57825370675453,-3.277801970491517,-2.8511728126672726,-4.0709813225329405,-3.631936396237571
2,3.0,0.0,5000,10000,4,-1025641870539518793,54,1087,0.19530634754828574,0.4586504937795085,0.45504598238033206,0.9835342964256348,-8.28442677967808,-3.4394771387342433,0.5459067050057852,99.0,122.41490340386385,170.0,24.15639374425023,31.16559337626495,21.89604415823367,45.19687212511499,-3.373518988452448,-2.852701867654871,-4.062191352243605,-3.6011805604299894
2,3.0,0.0,5000,10000,4,-1025641870539518793,55,993,0.20662916433065867,0.46441387638713405,0.4834727537188546,0.971246645372422,-8.412882275156013,-3.450119799745743,0.5168492749620897,99.0,124.56998992950655,173.0,24.48539778449144,31.78751258811682,22.401812688821753,45.89526686807653,-3.3815703367905763,-2.878547551533175,-4.109400048228114,-3.583433593141566
2,3.0,0.0,5000,10000,4,-1025641870539518793,56,919,0.21824086644162863,0.4656648825876158,0.4623353353966462,0.9719057964598915,-8.490628378605765,-3.4670288312050586,0.4924743173733122,101.0,126.7018498367791,176.0,24.68770402611534,32.664853101196954,22.793253536452667,46.55603917301415,-3.4764661045214913,-2.9251744727094935,-4.0620459616294795,-3.571192398206305
2,3.0,0.0,5000,10000,4,-1025641870539518793,57,877,0.18980004971793163,0.4477785904968824,0.4465192374761329,0.9755515003821308,-8.464092607380328,-3.4341413304098456,0.5736565421130525,102.0,129.07069555302166,179.0,24.98973774230331,33.38084378563284,23.384264538198405,47.31584948688712,-3.4736876395920055,-2.948996633776764,-3.9403446400650957,-3.5251250434659513
2,3.0,0.0,5000,10000,4,-1025641870539518793,58,795,0.18217174165612524,0.44873718808591223,0.44485608672052934,0.9757418443786398,-8.510546101955692,-3.4472260757256326,0.5654846516175847,103.0,131.04025157232704,162.0,25.22641509433962,33.89685534591195,23.827672955974844,48.08930817610063,-3.4932831329986693,-2.9747072833853303,-3.862526186523831,-3.5709365859452395
2,3.0,0.0,5000,10000,4,-1025641870539518793,59,730,0.1661474101929472,0.4409270491385356,0.449927045531787,0.9755400919179644,-8.425261093417346,-3.4363558204880693,0.6558973250050067,106.0,133.92602739726027,164.0,25.71917808219178,34.64383561643836,24.37945205479452,49.18356164383562,-3.5851318410407034,-2.943648209097807,-3.7678880259139707,-3.5657324160414996
2,3.0,0.0,5000,10000,4,-1025641870539518793,60,631,0.1727360557883466,0.44755073374157356,0.4327114435322753,0.971037125351092,-8.35598566455517,-3.4398644520959873,0.6025875471059503,107.0,136.63549920760698,166.0,26.361331220285262,35.4770206022187,24.684627575277336,50.11251980982567,-3.6441438415706373,-2.8857608696181654,-3.8342030907833133,-3.556133124873367
2,3.0,0.0,5000,10000,4,-1025641870539518793,61,560,0.18918575220601647,0.45410605202110116,0.4584535822764898,0.977887134762804,-8.287248093655903,-3.477676187574889,0.5726443191194073,111.0,139.78392857142856,167.0,27.257142857142856,36.07678571428571,25.019642857142856,51.43035714285714,-3.698953231458615,-2.897287455179696,-3.9103815719916213,-3.5859765227210567
2,3.0,0.0,5000,10000,4,-1025641870539518793,62,502,0.20567837609534304,0.4653307435158177,0.47622551823390574,0.9779300184972985,-8.234856403624503,-3.4449345043776725,0.4803124507797379,111.0,141.94621513944224,167.0,27.828685258964143,36.49203187250996,25.416334661354583,52.20916334661354,-3.6379791468129326,-2.7986328168271872,-3.936072771814851,-3.5875693151043184
2,3.0,0.0,5000,10000,4,-1025641870539518793,63,468,0.21168906939515775,0.47510552577100396,0.49076034238886745,0.9795558787385041,-8.364701548484375,-3.5006284579453126,0.44581599462340815,114.0,144.93376068376068,168.0,28.743589743589745,37.2008547008547,25.876068376068375,53.113247863247864,-3.7418282513091454,-2.877350182080385,-3.89543227551377,-3.650085359377864
2,3.0,0.0,5000,10000,4,-1025641870539518793,64,441,0.216097825108418,0.4556458908538638,0.4594930604265909,0.9795531085065116,-8.359423099908065,-3.488475294900528,0.47023729862512337,117.0,147.58049886621316,173.0,29.60997732426304,37.621315192743765,26.575963718820862,53.77324263038549,-3.683911769624396,-2.9216924527003614,-3.763967155638733,-3.678098258819618
2,3.0,0.0,5000,10000,4,-1025641870539518793,65,404,0.24077870975167137,0.47952505127292816,0.4808226642015744,0.9795531085065116,-8.464533506341292,-3.5047169583680975,0.46781866116646265,120.0,149.95544554455446,175.0,30.123762376237625,38.20792079207921,27.121287128712872,54.50247524752475,-3.570561159340335,-2.9263304209877963,-3.8143684382748266,-3.7507590209638404
2,3.0,0.0,5000,10000,4,-1025641870539518793,66,391,0.20565021206839573,0.44885953385616306,0.4598997378069614,0.9795531085065116,-8.632742129454927,-3.497321042241137,0.6761539447307892,122.0,152.7544757033248,181.0,30.782608695652176,38.95140664961637,27.654731457800512,55.36572890025575,-3.492642230693508,-2.9905114946550193,-3.826580428365966,-3.715137915642127
2,3.0,0.0,5000,10000,4,-1025641870539518793,67,358,0.20172560101586706,0.4432496518503322,0.446335228007283,0.9755175566691315,-8.582442265709382,-3.491738390381701,0.6507040742455056,125.0,155.60614525139664,182.0,31.321229050279328,39.53072625698324,28.21508379888268,56.539106145251395,-3.4130890014480055,-2.9962030713480385,-3.7535650748812115,-3.771801231874042
2,3.0,0.0,5000,10000,4,-1025641870539518793,68,327,0.24527533353050704,0.4692559291456069,0.4685870609311039,0.9661649206317092,-8.638350719431983,-3.5208293438812808,0.512933041343619,134.0,158.98470948012232,186.0,31.856269113149846,40.296636085626915,28.908256880733944,57.92354740061162,-3.3852596786951477,-2.9735500448008394,-3.825566224557449,-3.8467052104465917
2,3.0,0.0,5000,10000,4,-1025641870539518793,69,317,0.19693526071787343,0.4476610983723093,0.4350674638657417,0.977929229203313,-8.758993145848203,-3.515679475346344,0.5045847146638089,135.0,161.82334384858044,192.0,32.40694006309148,41.35646687697161,29.561514195583594,58.49842271293375,-3.4270670192409187,-2.906020046657671,-3.783186317646956,-3.8834768537652544
2,3.0,0.0,5000,10000,4,-1025641870539518793,70,292,0.16249472804428644,0.43585982326270023,0.43864663511814006,0.9765421920357438,-8.719132602694572,-3.446027203327477,0.7211768691297605,137.0,163.73972602739727,194.0,32.397260273972606,42.31164383561644,29.986301369863014,59.044520547945204,-3.330040434049687,-2.8519887180398755,-3.7104405670744294,-3.817342770058597
2,3.0,0.0,5000,10000,4,-1025641870539518793,71,249,0.2605070458543591,0.4757037839540479,0.47870021316702377,0.9704756017150035,-8.623249166303225,-3.4672180769916885,0.45539357775523703,139.0,166.36144578313252,192.0,32.70682730923695,43.46987951807229,30.397590361445783,59.78714859437751,-3.348560499997434,-2.865858669503194,-3.8402892007430935,-3.7910308592294837
2,3.0,0.0,5000,10000,4,-1025641870539518793,72,226,0.23585847427222353,0.45578898115721134,0.44663985361296155,0.969085198271062,-8.950711614286906,-3.5379311968926297,0.5284621958579102,142.0,169.6150442477876,195.0,32.84070796460177,45.13274336283186,31.088495575221238,60.55309734513274,-3.487507194723659,-2.8752497370234296,-3.9323736032297125,-3.8629330897104737
2,3.0,0.0,5000,10000,4,-1025641870539518793,73,200,0.12970942406504637,0.4188835830381247,0.38843718754674006,0.969085198271062,-8.97332810645704,-3.52243772819934,0.7562573144130446,142.0,173.3,198.0,33.03,46.475,31.6,62.195,-3.513280701414895,-2.8055836754521004,-3.9070408217059986,-3.872355234398662
2,3.0,0.0,5000,10000,4,-1025641870539518793,74,166,0.212598250171934,0.49375741124537,0.5056271675278106,0.9729804619903568,-9.065528627938967,-3.6351664684368554,0.2523631392789679,145.0,175.69277108433735,203.0,33.30722891566265,47.77710843373494,32.28313253012048,62.325301204819276,-3.799063164652854,-2.7990473035092203,-4.274706970964948,-3.860537242760538
2,3.0,0.0,5000,10000,4,-1025641870539518793,75,152,0.23611887494442438,0.5013863889574037,0.5805611624970337,0.9729533000387961,-9.223141895088181,-3.7308065277191136,0.29904716917008917,147.0,177.73026315789474,198.0,33.125,49.36842105263158,32.4078947368421,62.828947368421055,-4.075142184118046,-2.799740688179424,-4.685912973607119,-3.77938485623041
2,3.0,0.0,5000,10000,4,-1025641870539518793,76,156,0.22687829533829157,0.4643183784151076,0.48671055121037154,0.9742525228397524,-9.347024564713713,-3.7103615511957377,0.5177001385868759,150.0,180.50641025641025,207.0,33.92307692307692,50.493589743589745,32.71153846153846,63.37820512820513,-4.107405061284829,-2.5659713665626773,-4.740644907826336,-3.8549907563106873
2,3.0,0.0,5000,10000,4,-1025641870539518793,77,140,0.2487162686830822,0.5069509369996081,0.5634486615498275,0.9729493868615485,-9.396326869293326,-3.758785877242169,0.3011004431675958,151.0,181.39285714285714,207.0,34.33571428571429,51.40714285714286,33.02142857142857,62.628571428571426,-4.192887013153995,-2.682598263554018,-5.009714619167986,-3.7234116485894617
