R,U,L,N,K,replicate,seed,generation,psiz,q1fit,meanfit,q2fit,maxfit,minfree,meanfree,maxfree,minmut,meanmut,maxmut,auxiliary_meanmut,assembly_meanmut,replication_meanmut,host_meanmut,auxiliary_meanfree,assembly_meanfree,replication_meanfree,host_meanfree
2,3.0,0.0,5000,10000,2,-2711960483430065533,69,1811,0.20837782042799943,0.47088308164355797,0.4750880701160042,0.9893850646539315,-9.04163836655813,-3.652819717651344,0.517989080603852,127.0,159.0088348978465,199.0,28.662065157371618,39.78575372722253,28.969630038652678,61.59138597459967,-3.4225243031465222,-2.9798082649418167,-3.618476782145169,-4.289897482188988
2,3.0,0.0,5000,10000,2,-2711960483430065533,70,1700,0.2209171856450733,0.4736563064483312,0.47209472346512127,0.9798789136779296,-8.936901669311284,-3.612932268342499,0.4634021211219991,129.0,161.36823529411765,193.0,29.00941176470588,40.529411764705884,29.261764705882353,62.56764705882353,-3.3917547310496814,-2.9258294514816203,-3.654279514935584,-4.218174526338024
2,3.0,0.0,5000,10000,2,-2711960483430065533,71,1620,0.19262900757292997,0.46285626537124247,0.46937021761539155,0.9861762419936799,-8.928385380475351,-3.58093978772601,0.5501040169528946,131.0,163.9320987654321,195.0,29.578395061728394,41.175308641975306,29.735185185185184,63.44320987654321,-3.320387228867248,-2.8588540372474496,-3.617540964689841,-4.234479791532399
2,3.0,0.0,5000,10000,2,-2711960483430065533,72,1503,0.22255754459821997,0.46177836593414084,0.46168472245224007,0.9793167582651591,-8.895024825949825,-3.5573515106690627,0.5446317279430264,136.0,166.416500332668,197.0,30.129740518962077,41.73652694610779,30.029274783765803,64.52095808383234,-3.288679094947443,-2.7941052179478274,-3.644379250590673,-4.220608568109993
2,3.0,0.0,5000,10000,2,-2711960483430065533,73,1384,0.19910679042052867,0.45054592276038774,0.4429820664520736,0.9791485155781999,-8.878439664642876,-3.52311455743816,0.6043828342598642,139.0,168.6315028901734,201.0,30.53829479768786,42.43280346820809,30.420520231213874,65.23988439306359,-3.2984421930489067,-2.702214193628568,-3.613369535389128,-4.2059985235144985
2,3.0,0.0,5000,10000,2,-2711960483430065533,74,1252,0.16403584687092337,0.4448445878477446,0.44641586688274965,0.9852047992385756,-8.781744803255554,-3.5070399882630046,0.6349336333624086,140.0,170.8402555910543,205.0,30.833067092651756,43.052715654952074,30.814696485623003,66.13977635782747,-3.4002418834282997,-2.746978658448343,-3.5045931224379983,-4.131708470953855
2,3.0,0.0,5000,10000,2,-2711960483430065533,75,1135,0.19136899246390598,0.4483597225353585,0.43516214428894623,0.9869983552440348,-8.604521917853539,-3.503994750958512,0.6192116502114489,140.0,173.48546255506608,207.0,31.352422907488986,43.65374449339207,31.33832599118943,67.14096916299559,-3.384877175400511,-2.73726678569296,-3.4855962644517087,-4.147798755940079
2,3.0,0.0,5000,10000,2,-2711960483430065533,76,1026,0.19231713037751288,0.4536575249707697,0.44162968304905337,0.9887152693967837,-8.629334863299777,-3.5112276244919483,0.5614439249582299,143.0,175.97270955165692,212.0,31.724171539961013,44.241715399610136,31.623781676413255,68.38304093567251,-3.381521784662245,-2.7148615716913285,-3.502881367412886,-4.177528212546795
2,3.0,0.0,5000,10000,2,-2711960483430065533,77,931,0.20601513857741718,0.46880440908248944,0.4816953269050194,0.978768958397362,-8.641056646517777,-3.544637373922161,0.44999791366059144,149.0,177.8968850698174,213.0,31.783029001074112,44.73684210526316,31.9312567132116,69.44575725026853,-3.5124396082608116,-2.795764262185383,-3.5277433599446293,-4.130838097544184
2,3.0,0.0,5000,10000,2,-2711960483430065533,78,872,0.21136738516716697,0.4748461430625593,0.49312731100583224,0.9823851667284456,-8.763757484870004,-3.576163514465297,0.46400770959289794,153.0,179.77522935779817,216.0,32.43577981651376,45.0894495412844,32.12729357798165,70.12270642201835,-3.5618143990848847,-2.802193534130139,-3.536894028395655,-4.183450300441695
2,3.0,0.0,5000,10000,2,-2711960483430065533,79,817,0.21822328070397176,0.48169531828652234,0.49970830167864055,0.9851840934382659,-8.810989852244889,-3.594261336829947,0.42697510986295767,154.0,182.5654834761322,221.0,33.1750305997552,45.57405140758874,32.555691554467565,71.26070991432069,-3.593511240368912,-2.750134642018062,-3.6062988809567638,-4.221712634105973
2,3.0,0.0,5000,10000,2,-2711960483430065533,80,800,0.18114590998055669,0.46428933829255437,0.479778726893171,0.9851871428990684,-8.955144469354956,-3.6133215803398686,0.50302485129686,154.0,184.95125,223.0,33.86625,45.91625,33.0025,72.16625,-3.6132741180242727,-2.7765986852826545,-3.499131283808741,-4.297982631056139
2,3.0,0.0,5000,10000,2,-2711960483430065533,81,760,0.19494267805352447,0.46696700595168206,0.46801588187266074,0.9849352785162829,-8.930540466759645,-3.6256884123251916,0.5074017791439231,155.0,188.0157894736842,226.0,34.41842105263158,46.70131578947368,33.5328947368421,73.36315789473684,-3.6633222781980885,-2.7797883338761387,-3.5479215350703397,-4.280179976852961
2,3.0,0.0,5000,10000,2,-2711960483430065533,82,692,0.1999140856157994,0.4760647272045101,0.4869208140128286,0.9939568279954265,-8.910128049743973,-3.6427324295224413,0.4389047590420481,157.0,190.30346820809248,230.0,34.945086705202314,47.07947976878613,33.858381502890175,74.42052023121387,-3.6585508596645533,-2.811807083073284,-3.6252666009305514,-4.266750138584197
2,3.0,0.0,5000,10000,2,-2711960483430065533,83,672,0.2337933393775194,0.48819187068128156,0.48862341005114207,0.9822013488687784,-8.92274021195565,-3.6879651528355506,0.3952088826303383,159.0,192.45089285714286,231.0,35.507440476190474,47.404761904761905,34.251488095238095,75.28720238095238,-3.629954977883712,-2.8875551405642277,-3.7187120368326454,-4.30190430751642
2,3.0,0.0,5000,10000,2,-2711960483430065533,84,658,0.2018227115292593,0.4758144830127367,0.4810828611023755,0.9822872457271415,-9.02894027350998,-3.734043969964513,0.4862834103339692,161.0,194.95440729483283,232.0,36.29939209726444,47.82370820668693,34.556231003039514,76.27507598784194,-3.781858368404266,-2.8684814480841356,-3.78003725632903,-4.336312018972658
2,3.0,0.0,5000,10000,2,-2711960483430065533,85,645,0.2069306242076742,0.49075685179050127,0.49939315886487917,0.9783468673672632,-9.019968257693247,-3.801777477869664,0.45678995991820365,163.0,196.92558139534884,229.0,36.86046511627907,48.54573643410853,34.63565891472868,76.88372093023256,-4.080019640868419,-2.869259244857069,-3.9348243083437064,-4.295521655892712
2,3.0,0.0,5000,10000,2,-2711960483430065533,86,647,0.2350351683354906,0.48725580079258796,0.4879433489999482,0.9780771870105978,-9.066997204872411,-3.8411985493937864,0.48632698341973246,164.0,199.68624420401855,234.0,37.646058732612055,49.435857805255026,35.108191653786704,77.49613601236476,-4.27516471267295,-2.903104211343516,-3.9228185227186114,-4.286976234629494
2,3.0,0.0,5000,10000,2,-2711960483430065533,87,625,0.21308138208332647,0.47852411562738234,0.47926076737037415,0.9698230418408212,-9.057008942015383,-3.8537037219272934,0.5110322267040901,167.0,202.1616,237.0,38.2768,50.016,35.7056,78.1632,-4.515409850707277,-2.8875988102568244,-3.9381202964378166,-4.20522105403489
2,3.0,0.0,5000,10000,2,-2711960483430065533,88,596,0.22723256758093532,0.49210181922104307,0.49765470919309407,0.9946449660929108,-9.057310079327713,-3.8424451683217398,0.45122668742393957,171.0,204.85402684563758,234.0,39.0503355704698,50.69463087248322,36.035234899328856,79.0738255033557,-4.579180334861671,-2.7723568751297156,-4.097220648757959,-4.149256064727685
2,3.0,0.0,5000,10000,2,-2711960483430065533,89,580,0.2120344932142936,0.4859141757777281,0.5028757122074058,0.9835383651376466,-9.12460729553547,-3.843188498954001,0.4858051917014679,173.0,207.42068965517242,238.0,39.508620689655174,51.24310344827586,36.394827586206894,80.27413793103449,-4.672903763621251,-2.763765353715162,-4.0817529639164984,-4.118615993068257
2,3.0,0.0,5000,10000,2,-2711960483430065533,90,577,0.226775112062006,0.4936716158019053,0.5054832011017315,0.9835423817629299,-9.21112632327803,-3.845338387184654,0.4498796526939926,174.0,209.88561525129984,243.0,40.21837088388215,51.98786828422877,36.552859618717505,81.12651646447141,-4.730488545349367,-2.7463845496802115,-4.128863227039083,-4.085216266303419
2,3.0,0.0,5000,10000,2,-2711960483430065533,91,587,0.21462205193798664,0.48456190676216143,0.4957569404147279,0.9835871176562135,-9.25883433469566,-3.83274876118466,0.5018809844036842,175.0,211.8296422487223,244.0,40.66269165247019,52.56558773424191,36.6984667802385,81.90289608177171,-4.786409854595866,-2.752430481212621,-4.061509708382344,-4.051776450859247
2,3.0,0.0,5000,10000,2,-2711960483430065533,92,563,0.2407425964955637,0.48624453539816964,0.4977265652528078,0.9843237442898386,-9.276643944326457,-3.8410062890487033,0.5676324255348866,179.0,213.74067495559504,248.0,41.202486678507995,53.30905861456483,36.793960923623445,82.43516873889875,-4.856010629027472,-2.7222145341550354,-4.002597469733544,-4.091802344887148
2,3.0,0.0,5000,10000,2,-2711960483430065533,93,546,0.20244150458465385,0.4739831125196348,0.46980221335769357,0.9785181557845306,-9.277450773752145,-3.839601868094919,0.570788188321269,183.0,216.17216117216117,251.0,41.81868131868132,53.904761904761905,36.743589743589745,83.7051282051282,-4.99240019214761,-2.6494865225518702,-4.014506839538587,-4.0683367295040265
2,3.0,0.0,5000,10000,2,-2711960483430065533,94,528,0.20719187782051546,0.4604939455563395,0.46618183022227533,0.9721151773228395,-9.336945772746153,-3.853216652111718,0.6220155974055978,186.0,218.60795454545453,246.0,42.479166666666664,54.58143939393939,36.86363636363637,84.68371212121212,-5.146809980399444,-2.661162652325381,-3.9416320846703146,-4.056252771528309
2,3.0,0.0,5000,10000,2,-2711960483430065533,95,491,0.2371563338807979,0.4713020852064174,0.4724015708862896,0.9746132662631204,-9.26866293400629,-3.8297536028968344,0.5408965972761455,187.0,220.59266802443992,250.0,43.026476578411405,55.211812627291245,37.12627291242362,85.22810590631364,-4.99143123070419,-2.6103718100109212,-3.866921840626645,-4.144867014792684
2,3.0,0.0,5000,10000,2,-2711960483430065533,96,450,0.2149202210225218,0.4449292663429971,0.4515496506976481,0.968683268519897,-9.336160817026817,-3.755830320754993,0.6345536313442449,189.0,223.14666666666668,252.0,43.63111111111111,55.68,37.70666666666666,86.1288888888889,-4.88454353791048,-2.6305308433778007,-3.6209311518736698,-4.1028979046508045
2,3.0,0.0,5000,10000,2,-2711960483430065533,97,396,0.19965639103415136,0.4484100270205855,0.4540668207914587,0.9636747815250561,-9.266383425180397,-3.680542103508957,0.5894644391997124,192.0,225.92171717171718,250.0,44.39393939393939,56.4520202020202,37.80555555555556,87.27020202020202,-4.5490313907849025,-2.5896131478016953,-3.5807380856043878,-4.114396185603714
2,3.0,0.0,5000,10000,2,-2711960483430065533,98,347,0.22466839657029763,0.4732557961120647,0.47976134032584516,0.9759619714494708,-9.13473242563081,-3.6729400688989475,0.5219053113426468,202.0,228.5907780979827,257.0,45.184438040345825,57.17291066282421,38.054755043227665,88.17867435158502,-4.416915801599916,-2.6847937636552457,-3.567910624850491,-4.09457665350547
2,3.0,0.0,5000,10000,2,-2711960483430065533,99,336,0.24178914772271826,0.4759022679092272,0.4869676423728547,0.9753943441786429,-9.142420246698574,-3.6961295775379956,0.507237137472389,202.0,231.2827380952381,255.0,45.892857142857146,57.982142857142854,38.13095238095238,89.27678571428571,-4.312268588337533,-2.893174623421767,-3.5368162337009457,-4.069932959643925
2,3.0,0.0,5000,10000,2,-2711960483430065533,100,320,0.18243959719532793,0.45592906352687973,0.4555331937447925,0.9765624491132883,-9.077354048844791,-3.672639248477335,0.6420484023298692,203.0,234.053125,260.0,46.275,58.66875,38.559375,90.55,-4.274502436775372,-2.799960827121043,-3.549078531664718,-4.087996828751844
2,3.0,0.0,5000,10000,2,-2711960483430065533,101,280,0.22148968502033722,0.467934566530864,0.46803317573202907,0.9732045032282095,-9.112719491344974,-3.7020406948394475,0.5246763153664505,206.0,236.0,263.0,46.607142857142854,59.417857142857144,39.09285714285714,90.88214285714285,-4.1885567444980225,-2.923895957074419,-3.5462877287874064,-4.120267706359955
2,3.0,0.0,5000,10000,2,-2711960483430065533,102,264,0.2282435918554112,0.48354503199591714,0.5157212058297238,0.9621623055546582,-9.278926680251873,-3.774233051250873,0.6358996889978068,208.0,238.00757575757575,265.0,46.928030303030305,60.128787878787875,38.95454545454545,91.99621212121212,-4.074414497414973,-3.1188821003983644,-3.629812965571803,-4.187865584147738
2,3.0,0.0,5000,10000,2,-2711960483430065533,103,252,0.24132783838480037,0.5008244976495377,0.5332323018256219,0.9744460056561228,-9.410597081690096,-3.844668513106762,0.3677024062507989,210.0,239.94444444444446,268.0,47.285714285714285,60.83730158730159,38.73412698412698,93.08730158730158,-4.022229252751483,-3.394475385417199,-3.6301181317175724,-4.200808179746167
2,3.0,0.0,5000,10000,2,-2711960483430065533,104,260,0.28361118122849244,0.5140595754356917,0.533741456401751,0.9764065769814588,-9.303138305435057,-3.860883904491781,0.38100798156065646,211.0,241.20384615384614,270.0,47.51538461538462,61.05769230769231,38.603846153846156,94.02692307692308,-3.94018252706274,-3.467563925882272,-3.6552109849557457,-4.219061036931449
2,3.0,0.0,5000,10000,2,-2711960483430065533,105,274,0.22724911846398307,0.4852918359379079,0.4970307952953267,0.9888336084053825,-9.521199453539312,-3.9070510131664595,0.5013902885346487,223.0,242.95620437956205,270.0,47.66423357664234,61.583941605839414,38.886861313868614,94.82116788321167,-3.8515289616799886,-3.702660244903152,-3.5549209092297693,-4.264170167075521
2,3.0,0.0,5000,10000,2,-2711960483430065533,106,261,0.25636425563024073,0.498965730247481,0.4838724887146487,0.992770053831742,-9.531397272365815,-3.9198633832680523,0.380296826652815,225.0,244.47892720306513,262.0,48.0,62.030651340996165,38.911877394636015,95.53639846743295,-3.7046703811161352,-3.7679722729573784,-3.565070096848115,-4.318774860286984
2,3.0,0.0,5000,10000,2,-2711960483430065533,107,269,0.23032271873140062,0.4969142161582098,0.50871491544204,0.9932530321443344,-9.387788428749815,-3.915638739601358,0.4278977141570456,226.0,246.05204460966542,265.0,48.33085501858736,62.687732342007436,39.12639405204461,95.90706319702602,-3.7203645160897283,-3.7391589608416926,-3.4620184425323806,-4.372445833961415
2,3.0,0.0,5000,10000,2,-2711960483430065533,108,262,0.19231340538855884,0.48918566327980034,0.525236143309677,0.9921631179874869,-9.150565215085718,-3.8689875312281274,0.5111227019704183,229.0,247.46564885496184,268.0,48.60687022900763,63.19847328244275,39.30916030534351,96.35114503816794,-3.713485183425505,-3.6741624040944987,-3.3631656571539534,-4.345768487516748
2,3.0,0.0,5000,10000,2,-2711960483430065533,109,258,0.2720120619953451,0.5126285829410725,0.5429906400344211,0.9754842432693752,-9.0719642296925,-3.8870522413937816,0.39386074900401197,230.0,248.91472868217053,271.0,48.825581395348834,63.542635658914726,39.810077519379846,96.73643410852713,-3.7049567323172647,-3.6447550471033856,-3.2374070685134995,-4.484645478089977
2,3.0,0.0,5000,10000,2,-2711960483430065533,110,269,0.26018568087310845,0.5055996976680802,0.5327778470236986,0.9752544010111184,-8.91436133191848,-3.76510111777063,0.37540000836697823,234.0,250.86988847583643,273.0,49.21933085501859,64.11895910780669,40.04089219330855,97.4907063197026,-3.492269130890819,-3.550445435974137,-3.0926365326224765,-4.398741165131983
2,3.0,0.0,5000,10000,2,-2711960483430065533,111,280,0.19845718086116826,0.47921658129780764,0.5062632776044238,0.9878766910624996,-8.884532596459438,-3.6807532846176976,0.5533084779062379,235.0,252.93214285714285,279.0,49.38928571428571,64.99642857142857,40.38214285714286,98.16428571428571,-3.5402230101212795,-3.3551294229601805,-3.0681444544645764,-4.3015407331856075
2,3.0,0.0,5000,10000,2,-2711960483430065533,112,269,0.20137951381544933,0.47799012443519623,0.5082766213737204,0.9854185206416194,-8.841378475368675,-3.6636450975255723,0.5423650833150027,238.0,254.5092936802974,279.0,49.58364312267658,65.52044609665427,40.68401486988848,98.72118959107807,-3.3800269588113485,-3.3468798383800067,-3.2460638498678027,-4.251818735070744
2,3.0,0.0,5000,10000,2,-2711960483430065533,113,263,0.2373319836969095,0.4976232435254805,0.5178459178038152,0.9693818935925154,-8.699140758972986,-3.653319460867389,0.4238261144449669,240.0,255.74144486692015,277.0,49.70342205323194,65.86692015209125,41.10266159695818,99.06844106463879,-3.415143404188922,-3.303635385748355,-3.2772313071290733,-4.2227146224150545
2,3.0,0.0,5000,10000,2,-2711960483430065533,114,252,0.19062197196385655,0.45896773582505845,0.45615948659896866,0.9694579423148957,-8.651315499408812,-3.5713406128206544,0.6059334382256968,240.0,258.56349206349205,282.0,50.07539682539682,66.57936507936508,41.86507936507937,100.0436507936508,-3.3512889228033185,-3.1799713995355305,-3.2390978712104146,-4.141014738598288
2,3.0,0.0,5000,10000,2,-2711960483430065533,115,234,0.27353939814606937,0.5030542953245921,0.49959214583183187,0.9695229838753774,-8.67386090496663,-3.5744077943289594,0.4724015308141923,242.0,260.982905982906,282.0,50.666666666666664,67.2051282051282,42.25213675213675,100.85897435897436,-3.0804763796574925,-3.0839507996414226,-3.338169917353122,-4.307335186168264
2,3.0,0.0,5000,10000,2,-2711960483430065533,116,224,0.23473056536437642,0.4746435329007887,0.4689219135128432,0.970215289892736,-8.555192750468132,-3.518197572070284,0.575387827406698,248.0,263.92410714285717,287.0,51.151785714285715,67.70982142857143,43.089285714285715,101.97321428571429,-3.019635145435889,-3.17782210353745,-3.3275833081861856,-4.118067518729155
2,3.0,0.0,5000,10000,2,-2711960483430065533,117,207,0.2087971114226776,0.4489677445617063,0.46220906799911426,0.9604544100879396,-8.438416144529961,-3.468290346303758,0.7111476008676642,252.0,267.0193236714976,289.0,51.48792270531401,68.42995169082126,43.8792270531401,103.22222222222223,-2.9977829585409608,-3.084173669833619,-3.5158235331993835,-3.9678649540899484
2,3.0,0.0,5000,10000,2,-2711960483430065533,118,200,0.1910444588006204,0.4178367028646535,0.4230215196171574,0.9607299350835493,-8.333664041882908,-3.3741524595961163,0.8260748976701765,255.0,269.895,295.0,51.905,69.11,44.21,104.67,-2.851757127641824,-2.9871970584797816,-3.5298504666503434,-3.8477176728834
2,3.0,0.0,5000,10000,2,-2711960483430065533,119,167,0.16022060913456077,0.39565974044265606,0.3829590653545757,0.9607300234672529,-8.151954715895089,-3.323482085662387,0.8408785480743857,257.0,272.49101796407183,297.0,52.23353293413174,69.74251497005989,44.634730538922156,105.88023952095809,-2.840953917339227,-2.9535210577242004,-3.4266125431070438,-3.79065171205528
2,3.0,0.0,5000,10000,2,-2711960483430065533,120,138,0.18160548040882232,0.43788792757749595,0.40417046556598113,0.9690472120332759,-8.062919725313723,-3.3247330849582584,0.5237281584859425,260.0,274.77536231884056,301.0,52.35507246376812,70.2536231884058,45.17391304347826,106.9927536231884,-2.732862807816672,-3.103608433504039,-3.5559901440183848,-3.670883182589651
2,3.0,0.0,5000,10000,2,-2711960483430065533,121,114,0.14180177907923228,0.4511821217145049,0.46063740470055375,0.9694232158622408,-7.965279416775257,-3.3177864866751636,0.5243179528714229,261.0,277.50877192982455,301.0,52.76315789473684,70.92105263157895,45.69298245614035,108.13157894736842,-2.652134630362035,-3.204751712217734,-3.5366853546221537,-3.625939061701306
2,3.0,0.0,5000,10000,2,-2711960483430065533,122,106,0.21537384120963776,0.4821433094586186,0.5104007093027982,0.9691271758865146,-8.138099522567707,-3.3858898421358896,0.4755986024764395,267.0,278.8867924528302,303.0,52.77358490566038,71.56603773584905,46.0377358490566,108.50943396226415,-2.758367552933307,-3.4290440317245734,-3.4223821214372587,-3.649039204894983
2,3.0,0.0,5000,10000,2,-2711960483430065533,123,106,0.16072844072950504,0.4475649020615423,0.47899999814823524,0.9691271758865146,-8.225600344953062,-3.3608401044614666,0.5618580746008767,271.0,281.2169811320755,304.0,52.679245283018865,72.22641509433963,46.924528301886795,109.38679245283019,-2.880553238962518,-3.690503569495468,-3.2193047938465904,-3.424503593742879
2,3.0,0.0,5000,10000,2,-2711960483430065533,124,94,0.1859761774946421,0.4632831860119025,0.5002241983185605,0.9620151421389365,-8.318246184004622,-3.39515096447789,0.6559468234387663,273.0,283.9255319148936,297.0,53.0,73.27659574468085,47.12765957446808,110.52127659574468,-2.9349701467135105,-3.736902887606501,-3.149502161655814,-3.4917518324246593
2,3.0,0.0,5000,10000,2,-2711960483430065533,125,83,0.276648116813764,0.49226590455541647,0.5016584043292162,0.9275608242846917,-8.212423968733587,-3.403462449261163,0.3134803116337024,274.0,286.4578313253012,299.0,53.325301204819276,74.37349397590361,47.855421686746986,110.90361445783132,-3.166544695727108,-3.8176236639846186,-3.102213710515813,-3.361924784358275
2,3.0,0.0,5000,10000,2,-2711960483430065533,126,79,0.20956195272968486,0.4466260561025049,0.4388955520679176,0.9325621198279455,-8.27775638195364,-3.3218525755115476,0.412555096438302,274.0,288.0886075949367,302.0,53.48101265822785,74.82278481012658,48.51898734177215,111.26582278481013,-3.202665918898442,-3.692623057870145,-2.7603241760832224,-3.3841322417633135
2,3.0,0.0,5000,10000,2,-2711960483430065533,127,66,0.28212307681261223,0.5206915871143856,0.5786094028215599,0.9280005621049235,-8.115079964700993,-3.322570878516832,0.14845124363867018,277.0,289.969696969697,308.0,53.63636363636363,76.27272727272727,48.63636363636363,111.42424242424242,-3.0587738557099673,-3.5683218369526135,-2.6849487054872654,-3.588967257608211
2,3.0,0.0,5000,10000,2,-2711960483430065533,128,69,0.11546194012679523,0.4298824918838016,0.42416104662183896,0.9420431255046432,-7.655554111827833,-3.202725706524914,0.610904743608876,279.0,292.05797101449275,303.0,54.05797101449275,77.02898550724638,48.78260869565217,112.18840579710145,-3.054987718301039,-3.3494312926901664,-2.7545033380921384,-3.3906766952293004
2,3.0,0.0,5000,10000,2,-2711960483430065533,129,61,0.20346009654467367,0.4525259314043373,0.44233978252589573,0.9576830164591619,-7.332008004783628,-3.1930268272358258,0.3355954902760899,280.0,294.4590163934426,306.0,54.60655737704918,77.98360655737704,49.31147540983606,112.55737704918033,-3.0679956550388647,-3.2490800030468265,-2.6129260307706375,-3.5035529297086514
2,3.0,0.0,5000,10000,2,-2711960483430065533,130,58,0.21865231917785716,0.43831484298884393,0.4252528928207838,0.9074402193619112,-7.361053272635935,-3.136299018118961,0.5660775685313625,281.0,295.7413793103448,309.0,54.96551724137931,77.86206896551724,49.775862068965516,113.13793103448276,-3.0395080684039395,-3.2066105302915053,-2.5199904254146968,-3.440115155199194
2,3.0,0.0,5000,10000,2,-2711960483430065533,131,52,0.2531058266427192,0.4696595019936265,0.4435626664059579,0.906128992978091,-7.698055796951033,-3.1935178564297506,0.514773354947957,282.0,297.59615384615387,312.0,55.32692307692308,78.78846153846153,50.36538461538461,113.11538461538461,-2.9323262395184195,-3.32812749133295,-2.5411425411392115,-3.549344096353287
2,3.0,0.0,5000,10000,2,-2711960483430065533,132,48,0.3052827734135726,0.5067526913936521,0.5171465823388934,0.9061289579177684,-8.306285054449035,-3.336723073617884,0.2261390272681066,284.0,298.7708333333333,314.0,55.083333333333336,78.875,51.020833333333336,113.79166666666667,-3.1255339832826223,-3.2927205982367815,-2.596897454226722,-3.845232285016921
2,3.0,0.0,5000,10000,2,-2711960483430065533,133,46,0.15146318895377595,0.41452221275978773,0.40492516172890264,0.9193655259731767,-8.518613314524485,-3.3406276587947077,0.7252390723520328,286.0,300.32608695652175,316.0,55.26086956521739,78.78260869565217,51.56521739130435,114.71739130434783,-3.3926269237919953,-3.367166855448586,-2.6946701532233437,-3.6177023815913367
2,3.0,0.0,5000,10000,2,-2711960483430065533,134,39,0.08018656009399797,0.3938700264976524,0.4355910929610756,0.9073115824730628,-8.537377574883095,-3.3125071101561807,0.8194561465825289,289.0,302.5128205128205,319.0,55.69230769230769,79.28205128205128,51.794871794871796,115.74358974358974,-3.359916335023585,-3.3256282980448124,-2.5090052977275348,-3.680712513020327
2,3.0,0.0,5000,10000,2,-2711960483430065533,135,31,0.16074387671038182,0.43756967851196577,0.4656432579349633,0.9072960211568807,-8.879886337341647,-3.515269042111685,0.5456559497562118,291.0,304.35483870967744,322.0,55.87096774193548,79.54838709677419,52.483870967741936,116.45161290322581,-3.5729832980447194,-3.4394736353456494,-2.8112056616337324,-3.895290159458671
2,3.0,0.0,5000,10000,2,-2711960483430065533,136,28,0.1909063608839934,0.4558772380936228,0.4542366151461288,0.9042672141336701,-8.450796610423732,-3.3922385821924643,0.4243425112750822,294.0,307.07142857142856,323.0,55.964285714285715,79.67857142857143,53.5,117.92857142857143,-3.1412974397908227,-3.6303320353189723,-3.1132408412657715,-3.4786379340117533
2,3.0,0.0,5000,10000,2,-2711960483430065533,137,27,0.06493350087705474,0.36910647184318757,0.43292508370227784,0.9026697444093371,-8.485073773341343,-3.3557892781886185,0.8534600998507649,298.0,309.962962962963,324.0,56.074074074074076,79.96296296296296,54.592592592592595,119.33333333333333,-3.1325418944551995,-3.4214665519834018,-3.2109399454295895,-3.4905796810887546
2,3.0,0.0,5000,10000,2,-2711960483430065533,138,18,0.22103929762855817,0.4044122339844881,0.387737761723675,0.9020263687570003,-8.088647546379544,-3.461994887709718,0.7320807399655379,303.0,313.22222222222223,325.0,56.22222222222222,81.22222222222223,54.77777777777778,121.0,-2.9553783146620285,-3.4074255665798807,-3.8435977411002935,-3.5654287383856524
2,3.0,0.0,5000,10000,2,-2711960483430065533,139,14,0.12257506408019993,0.353271422358619,0.3802782085911508,0.8989921932787713,-8.02058272437611,-3.1058010945383736,1.5255916733612682,306.0,316.7857142857143,333.0,57.0,82.28571428571429,55.42857142857143,122.07142857142857,-2.3053426014891136,-2.577348216460929,-4.20457588305264,-3.3529826053639527
2,3.0,0.0,5000,10000,2,-2711960483430065533,140,11,0.10524327173803087,0.3059736362894914,0.23530459773490262,0.9206709503824454,-7.420356806353158,-3.02880857945264,1.2562014735281708,312.0,319.8181818181818,328.0,57.45454545454545,82.72727272727273,56.45454545454545,123.18181818181819,-1.8583349981133575,-2.9652629291377024,-4.136507121250374,-3.107855336959618
2,3.0,0.0,5000,10000,2,-2711960483430065533,141,8,0.13119559018733942,0.20909614540125998,0.15051002578602465,0.5692560473098405,-7.873247383029232,-3.241806846692203,1.4464445562881652,315.0,322.25,331.0,57.0,81.5,59.125,124.625,-1.3134437467561144,-3.832925488362708,-4.78852270861039,-2.9892914844482763
2,3.0,0.0,5000,10000,2,-2711960483430065533,142,4,0.04357679976291272,0.23416935035015435,0.16853253288465964,0.5692560473098405,-8.365731093119678,-3.019541825276068,2.389030417186187,319.0,324.75,329.0,57.0,82.5,60.5,124.75,-0.6454875721820397,-3.7349526928484567,-4.485175240326875,-2.9371940936183876
2,3.0,0.0,5000,10000,2,-2711960483430065533,143,1,0.012120659576168789,0.012120659576168789,0.012120659576168789,0.012120659576168789,-8.144596902725361,-3.3199854382109937,2.3771907915144035,321.0,321.0,321.0,56.0,80.0,59.0,126.0,-0.6047995425730321,-5.07346443674547,-6.109328027068167,-1.9677978427005334
2,3.0,0.0,5000,10000,2,-2711960483430065533,143,0,,,,,,,,,,,,,,,,,,
