psiz,q1fit,meanfit,q2fit,maxfit,minfree,meanfree,maxfree,minmut,meanmut,maxmut,L,N,seed,U,R,K
10000,0.026339782966537953,0.3413840711697883,0.24433280787943795,0.9955813971413627,-9.108488875712416,-3.826702490987499,0.5642407019530021,137.0,182.6751,231.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.026905369536992376,0.34220555796982544,0.24667093085711972,0.9979177522424962,-9.049896674775725,-3.83392756130786,0.5547130423344179,141.0,186.8953,235.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.031083395173760093,0.3455006650715111,0.25637168456882886,0.9981252269618255,-9.044567342960423,-3.8354299075954508,0.5330865554042051,147.0,190.5601,238.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.029000436803330126,0.3433229188646564,0.24904339483488153,0.9975082837921961,-9.012406378640046,-3.838005896339465,0.5533698573171844,149.0,194.6148,248.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.027484515256625392,0.3467689544338908,0.25155872654441214,0.9976725411754893,-9.03100792821793,-3.8560129355256634,0.5554767460071371,151.0,198.1891,252.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.0303664081485525,0.3538356663880122,0.26562560944488844,0.9959894415455025,-9.045662024454941,-3.871561884914244,0.5201556925665629,155.0,201.4973,259.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.030159765208496055,0.3507073379024404,0.26359261377273574,0.9963970302199827,-9.028902053327972,-3.8631775681695393,0.5236993196493611,159.0,204.7016,261.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03188459303971338,0.35096633952814094,0.2673451388799094,0.995967572707163,-9.096169803926895,-3.896477488267213,0.5128648204818844,164.0,207.6941,270.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.033087342511239265,0.3534314061817011,0.2670580553839731,0.9987927001117467,-9.20804004170576,-3.920437289699728,0.48832374381984384,165.0,210.7908,266.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.031561297166780494,0.35911112681790536,0.27246372445964073,0.9986653507215724,-9.318036388893708,-3.9574997043749027,0.4983605455073437,173.0,213.5429,271.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03191204254257015,0.36286631511035583,0.28203667999035403,0.9963247434864272,-9.381815245238737,-4.002240110641968,0.48635833282163093,180.0,216.374,274.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03409801044813896,0.36041703775253897,0.27644165438752344,0.9975216656142057,-9.426460610038163,-4.020896291514155,0.48848133666190235,182.0,218.8873,277.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03317638059707935,0.35958147023798515,0.2751874567120337,0.997722225152372,-9.483540948676346,-4.029321346537965,0.4927281745860113,187.0,221.8101,282.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03391752903269678,0.36344141581248834,0.28130057357187044,0.9981212837071312,-9.51191637109211,-4.043266307253183,0.47824675573124475,187.0,224.8804,288.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03615366836295985,0.3675610444214264,0.29086244850445303,0.9986721210515552,-9.624437583174778,-4.08436840709202,0.4553390600148455,191.0,227.5516,286.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03688157614468943,0.37405281049398714,0.3034867971579177,0.9977295617703332,-9.697478364786113,-4.127036085102076,0.4311922522362465,197.0,230.3822,292.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03865546616245208,0.37377787124998035,0.2982508291065232,0.9983618921066544,-9.820332028687004,-4.188507697258216,0.42577797352997787,204.0,233.0201,296.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04034994596972806,0.3820407313336756,0.312671110719949,0.9987735835381797,-9.837848442729872,-4.231328419123479,0.3968421391487352,206.0,235.5541,304.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04511388813654033,0.3898461148423471,0.3304769128745714,0.9989300369069433,-9.937320575922273,-4.292711884831717,0.3630475949763314,210.0,238.2906,299.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04553817498659482,0.39188832628768133,0.332590094590823,0.9982904044806922,-10.021613781057725,-4.318548913380725,0.3530428511725843,214.0,241.1837,305.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04500610091402134,0.38983790805333984,0.3291777279936345,0.9986190500166852,-10.019541171632694,-4.3095896082843845,0.35090444959796113,217.0,244.0957,311.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04051860322805196,0.38127385171890876,0.3073577930069627,0.9981827206330101,-10.064372528466079,-4.29619615047843,0.41615786075623484,220.0,247.3421,303.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.045267962623705305,0.38832011262557287,0.33620718602334776,0.9972743282679545,-10.055872063122221,-4.301751800758609,0.37786198003206034,221.0,250.6546,310.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04562284395542318,0.38412377154291816,0.31973170539759976,0.9972898474651297,-10.046315078665344,-4.278328899643065,0.37004567798744986,223.0,254.2253,311.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04300334827330768,0.38097799452929715,0.3171297512082073,0.9973427055408901,-10.052257643802546,-4.257744517308854,0.39374415202762947,227.0,257.3075,315.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04328371452307042,0.3788906499082697,0.31414435132588564,0.9978215122000749,-10.040168957082313,-4.232065626243372,0.4045020871673203,233.0,260.7369,316.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03809991914881444,0.375487395235408,0.3075995792285794,0.998309083049109,-9.981735638074404,-4.200872779163002,0.43114973408847446,235.0,264.044,315.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.037696415234474465,0.3691723617323298,0.28734091837503795,0.998316923438591,-9.911846296896364,-4.175883189323295,0.44913850218645057,238.0,267.2534,322.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03797192468674329,0.3709818155665087,0.29942894165205036,0.9964607139397147,-9.88734151852755,-4.17878024897492,0.4406418485306067,242.0,270.4572,321.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.039638729501728476,0.37370658594545136,0.30520604499636406,0.9964250844759995,-9.837118818319812,-4.149228033695105,0.424790537054378,244.0,273.7826,323.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03453897296544656,0.371593109669608,0.30058146005727204,0.9966121348026372,-9.827335648961126,-4.120400197703763,0.44800558047607353,246.0,276.9871,321.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03768500504225187,0.3709574186134554,0.2941053525149571,0.9962806107021069,-9.86353736397576,-4.121106844746441,0.4353118677021519,247.0,280.4625,322.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03595733446445127,0.3646952249335187,0.28006705957967787,0.997240843849219,-9.783051303797896,-4.082960505640296,0.46338725226258676,251.0,283.8604,327.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03531985444605401,0.3625857410712007,0.2803019601260429,0.9957315154348585,-9.702109673888163,-4.049192490298295,0.4882497154924229,254.0,287.3475,328.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.034838308595537784,0.35844673303014635,0.26957160206029684,0.9980104501268614,-9.604478144437136,-4.014414248544597,0.4757207305749882,256.0,290.8117,333.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.0352404758762737,0.3624555322938772,0.2932486372388392,0.9980103457163472,-9.551311484787458,-4.011465051366657,0.4718519209016675,259.0,294.3317,337.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03263032373145401,0.3565870870654578,0.2779102746186401,0.9987010283571294,-9.506431723223525,-4.006175573551755,0.49609885654147085,263.0,297.7659,347.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03385307912236393,0.35521116270544534,0.2730676387156894,0.9982094424001275,-9.49334983955643,-3.994388706178866,0.51019841110659,268.0,301.2688,348.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03306437397047518,0.3520182787608042,0.2664895798013098,0.9968134960343911,-9.46522213270077,-3.988350774826273,0.5176781815302046,271.0,304.5324,348.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.030902610797388985,0.3546465274445477,0.2666639823118321,0.9981923459181007,-9.429156458285606,-3.9734086817357994,0.5120706189088913,273.0,307.9523,353.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.0327721836544865,0.35291574795600844,0.2707083649187896,0.9982837809355495,-9.424376842255612,-3.9744295855250193,0.49591657654102145,279.0,311.403,358.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.029892244005089833,0.3516807612730403,0.2634141372495626,0.9984589778758224,-9.365315556995531,-3.9570806290620553,0.5266981750226227,281.0,314.8161,364.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03271145899075911,0.34845898243944873,0.2577514845629174,0.9983162077324317,-9.307174324780425,-3.9499466038267883,0.5150676528100181,284.0,318.1993,365.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.029230652910955602,0.3516021928370284,0.26166277067368815,0.9981272316940115,-9.355957662546347,-3.9673042871273747,0.5225315050599199,287.0,321.6117,373.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03173290388358775,0.35047691960042154,0.26548152678322257,0.9977509336107873,-9.3901652217966,-3.9867595391024624,0.5221464460455789,290.0,324.8804,378.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03238082086635181,0.3512639834133692,0.26708571150005384,0.9980103371492813,-9.348300428371495,-3.9731599993172146,0.5164103179016655,292.0,328.3183,380.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.033522877431527306,0.35204032953139414,0.2676847597936367,0.9980103371492813,-9.319328147728067,-3.9576294434751325,0.5198590678080576,296.0,331.7828,387.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03251220172546716,0.3466930663406358,0.2545504782193817,0.997055082029815,-9.315238152807998,-3.94940295817724,0.5185814273689417,300.0,335.2973,392.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.029295989280190574,0.34411719125055806,0.24525501556640827,0.9978673987966626,-9.356423543463091,-3.9354844093319916,0.5399888557846593,302.0,338.5652,397.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.030595586561484086,0.35336853312723576,0.26683666334465017,0.9962587319514044,-9.365971242317444,-3.9515179808617393,0.5266692999428929,307.0,342.0457,399.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03441830421878905,0.35115376227889794,0.2612628816151205,0.9986045321373345,-9.365584643662567,-3.956313870753023,0.501046770675908,309.0,345.6255,404.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03345751381173787,0.3495784612252589,0.2607425528619053,0.99713642861048,-9.334190218731095,-3.946393716898501,0.5083542423893611,314.0,349.4957,409.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03348022967980488,0.3517810254802329,0.2687503610372569,0.9997870994977814,-9.393869292509821,-3.9628930010583803,0.5112276579971764,316.0,353.1546,407.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.030773019345420826,0.3507536720691533,0.26460605041460195,0.9990129853960067,-9.479702517303066,-3.9950308942952346,0.525697186500965,320.0,356.7882,410.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.032607754115768384,0.3580874938490805,0.27356610060256326,0.9990489006626448,-9.573839743391147,-4.025051853947731,0.4973703696151062,323.0,360.2272,413.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03392728545170906,0.36743574947866126,0.28826185816209,0.9992405441567345,-9.608546999890951,-4.074753074914608,0.4477446503440362,328.0,363.6666,419.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.037548616163759804,0.37197951791145534,0.29031530064055294,0.998762375764152,-9.726421837723995,-4.128878117400246,0.45173440468221543,329.0,366.8402,413.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.0411457423079292,0.3786184708982881,0.3062930660889559,0.9986361351780028,-9.821853914267523,-4.176681964591927,0.409736391717074,333.0,370.0463,419.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.040856005695265915,0.37654359443590035,0.29846622554950025,0.9977399811256484,-9.856581294593376,-4.190343507823054,0.40409186308081724,338.0,373.1201,424.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.039274933470429055,0.3827081794931743,0.3131517565280715,0.9981094996879714,-9.866632941165642,-4.21666670048668,0.4079370603449177,340.0,376.3595,425.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04582827977396392,0.38302096437985295,0.3085874159272559,0.9981693950041709,-9.940177880055105,-4.251924559853149,0.37415032528406816,342.0,379.5782,430.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.043628067472493044,0.3854831341061226,0.3169139134675739,0.9984900321416416,-9.947084138694576,-4.265469386841548,0.38153385465386175,349.0,383.0691,427.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.0430410116814597,0.3887686565163198,0.3301042192298771,0.9990111525574922,-10.027956654257949,-4.292507705449878,0.3773847174679492,351.0,386.7782,434.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04355545101948038,0.38776969325493954,0.3307255445966569,0.9982288547656404,-10.110598845323427,-4.32235831865147,0.38000452002359814,354.0,390.692,429.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.0402522007800023,0.3842539597036392,0.3200263159883086,0.9974464735834008,-10.17685611887576,-4.320332949071061,0.4089682337378381,359.0,394.6499,436.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04392833451537774,0.3891689515300384,0.3319704737814132,0.9973553997493662,-10.23298790547024,-4.347017918589992,0.38230313541671346,360.0,398.3033,440.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04724583175986462,0.38937841539005735,0.33192344871242285,0.9972029145909126,-10.337398620290358,-4.3613098125876935,0.35694742424702525,366.0,402.2673,448.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04408894393539879,0.38492582537821135,0.3213254720382538,0.9976734191505197,-10.384563822641718,-4.366140244480156,0.3880709451514542,368.0,406.0668,455.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04315591839352941,0.3791317597589334,0.3088615225772088,0.9968701089982153,-10.412995148123159,-4.359478765584002,0.42880026814309297,370.0,409.7519,454.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04074326795036868,0.3764418323945561,0.3029064095977488,0.9985714793449814,-10.423527496136314,-4.340461033571946,0.41086949084017804,380.0,413.4727,458.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.038501242539853875,0.3741662228272547,0.303160752015454,0.9982852037765122,-10.404480397845415,-4.332355900334762,0.44886227982154653,383.0,417.2979,464.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.0387679163571147,0.37192759511018625,0.2984842280966382,0.9993779101544985,-10.434419666138771,-4.336576796206404,0.44664875743760113,385.0,421.1983,470.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.0394029472693031,0.36719411163027327,0.28951662654697174,0.9995491497806634,-10.437641226905617,-4.3081782419464565,0.45397359077216204,389.0,425.2754,462.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.035251301020789036,0.36342156712638457,0.2857511069035942,0.9992764504400294,-10.510649266184343,-4.312571253203174,0.47384651760977287,393.0,428.9521,470.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.036932884508587824,0.36538256289957327,0.287009682606033,0.9981852808876458,-10.55909579318137,-4.322837886838736,0.4636955730093703,396.0,432.9076,472.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03777019739030703,0.36510578362905355,0.29075243003332996,0.9983600162030414,-10.611505840049965,-4.356404501384042,0.45632617258657765,398.0,436.9808,480.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03832849213491177,0.3725671226614955,0.2997193024954933,0.9991101560920653,-10.574016968448381,-4.378810878689227,0.4317719521191084,402.0,440.7353,488.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04314272490645562,0.37995455605618755,0.3166815548932861,0.9993808161850035,-10.50097133405095,-4.368816422731351,0.40092727941470535,404.0,444.2909,482.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04168299398528319,0.38243867732467723,0.31675107373105893,0.9981749446290162,-10.499009771176919,-4.3596874524727,0.3974120792912774,409.0,447.7725,483.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.044324416596604646,0.3849830302193048,0.3180168028166328,0.9981762656628553,-10.45001544278487,-4.36047409338213,0.3827130763765326,412.0,451.1059,488.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04171766490306218,0.3892715927954653,0.32093059345337405,0.9982643821817097,-10.606701032367441,-4.398765776401416,0.36921668658615964,414.0,454.3871,494.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04823619603810125,0.3973852848240634,0.3420217686049195,0.9985371221083368,-10.691938841410673,-4.451054996249301,0.32952060112598663,418.0,457.5557,501.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04600556646190594,0.3926129881629942,0.3309779101132071,0.9987081924361475,-10.739706833532635,-4.4565145831907325,0.352072375056793,422.0,460.8885,496.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04316525237168731,0.38829120033793013,0.32358098866688156,0.9993767483734308,-10.676671660765821,-4.419030104961751,0.37456114836403215,427.0,464.3156,504.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.0414125031676575,0.38471034797799886,0.32663812323708563,0.998466385173703,-10.647630082846597,-4.402657965645467,0.38989939423049746,432.0,467.5888,508.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04374057341035002,0.386485791427395,0.328577574720455,0.9990682604056316,-10.572362174520144,-4.3784011437722965,0.37482704242755427,438.0,470.7288,510.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.04226712863305675,0.3793645260121889,0.31405121459830543,0.9982471462086335,-10.546215000473268,-4.355164047960799,0.4037276116815351,440.0,474.0022,513.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.040663969987951826,0.3780744334296894,0.3103609012769749,0.9971351075130943,-10.488329418127977,-4.330844072281423,0.432484364445609,444.0,477.1585,519.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03977196997200316,0.37420083603015347,0.30128249819893804,0.9973169933919648,-10.421787276007509,-4.296349032714637,0.42606109877346443,447.0,480.3365,521.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.03832998343264699,0.3720258091766084,0.30148634059966883,0.9969308335698226,-10.353541731551937,-4.252240601933582,0.45258429053234484,450.0,483.6847,527.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.037489700996872224,0.3652479885271266,0.29021503126714276,0.9970677848984264,-10.340616137717012,-4.211061180797082,0.48246185764734983,452.0,486.8173,531.0,0.0,10000,-2873813117404182536,5,9,10000
10000,0.038244837097485614,0.36636995126027566,0.2922318257729863,0.997192953414145,-10.311952723960612,-4.198541245038381,0.44655054043647385,456.0,490.1083,534.0,0.0,10000,-2873813117404182536,5,9,10000
