psiz,q1fit,meanfit,q2fit,maxfit,minfree,meanfree,maxfree,minmut,meanmut,maxmut,L,N,seed,U,R,K
10000,0.997007308816621,0.9970073088166203,0.997007308816621,0.997007308816621,-5.0,-5.0,-5.0,0.0,0.0,0.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.8014637164154845,0.8265131828566656,0.9557682696591618,0.9983162494362383,-5.828606655705132,-4.542604865453439,-1.9655916895583927,0.0,4.5348,14.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.42066187300810753,0.6663260839398385,0.8126916177632402,0.9982996681688782,-6.219830631951704,-4.175310159212038,-0.9171720979755422,1.0,8.8279,21.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.2080148670754284,0.5588167671406327,0.6497412623853835,0.9979223443440618,-6.426327120858265,-3.899529705888813,-0.3866507689611516,2.0,12.8428,26.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.12201126139505325,0.48842547816442655,0.5205321014045001,0.9979959804284992,-6.597836888380529,-3.7071969200532724,-0.07874456508775105,2.0,16.6138,33.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.0773760518906191,0.43455143251494466,0.4223349761917988,0.9976456488396174,-6.689575258440561,-3.5600607428741218,0.14215391057914703,6.0,20.0938,38.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.06028560442664846,0.40138206388070685,0.3557370425414786,0.9974851779975621,-6.7848225226074135,-3.4563207147542983,0.2665903523316591,7.0,23.454,46.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.05237061120687068,0.3813093959824428,0.3293603146770272,0.994797996221644,-6.854236412097016,-3.3885277404370493,0.3473568584996755,11.0,26.8288,53.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.042348064958478905,0.36359164104435643,0.2927534161974662,0.9952541104864083,-6.959734083063803,-3.3544241360246803,0.41550109957871917,12.0,30.208,51.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.035538853951686385,0.3508295272690894,0.2668984013234254,0.995354921183254,-7.068077814618932,-3.335120839038443,0.4705128834079842,16.0,33.4454,53.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.0354313470251998,0.3539433807120407,0.2774717819521091,0.9935530096594852,-7.1816332152607005,-3.346009008387488,0.4691162992262609,18.0,36.7614,62.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.03556661511979062,0.34961195481770246,0.2686188268168138,0.9893539248626224,-7.25056438066905,-3.342581580504546,0.48241684882145935,19.0,40.1015,67.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.035485429736868745,0.34611866388911894,0.2728628406878109,0.9915468832531814,-7.3543415556563705,-3.3553401394497087,0.49726653449038083,23.0,43.4623,70.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.03219797817352374,0.34243980252115397,0.2541146449085301,0.9923076796571011,-7.438831696908767,-3.3575341493516886,0.5134934624117573,26.0,46.9274,76.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.033609559190014904,0.3399088555808249,0.2600742984397293,0.9905368315420682,-7.516967148029903,-3.3604778252389225,0.5133553010964442,26.0,50.3406,78.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.03018315671833261,0.33189952502302084,0.24037042096326283,0.9947877643620884,-7.5863938148054935,-3.3539921480673773,0.5370914389207646,29.0,53.8383,83.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.029666797143139967,0.3295853204088932,0.23830019393616053,0.9911235867755992,-7.643176789390415,-3.356333646542167,0.5582513381707765,35.0,57.2622,90.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.028178822837380317,0.3292777067949266,0.23821007107853087,0.9902237320006192,-7.695765780990775,-3.3569176833787964,0.564542804467968,37.0,60.7758,95.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.03143202763814619,0.3283929120491699,0.24008039603039977,0.9920928547451349,-7.7499645287053225,-3.3591401320094767,0.5660180433879887,38.0,64.3066,99.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.02669586279032759,0.3260536970991593,0.23512809852452232,0.9911581838255581,-7.779489122560443,-3.356646418054965,0.5811559628125031,38.0,67.8369,104.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.027487790086769305,0.32298472947263857,0.23021175558455373,0.9911511054908424,-7.845824295201395,-3.35351670042451,0.5873500533472364,44.0,71.2324,107.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.025418068951044665,0.31545375662737013,0.21303526165584624,0.99382979076922,-7.904984694054845,-3.347538136642432,0.6174308465180034,46.0,74.7136,114.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.025861031666087587,0.3199550636926022,0.2243625925795335,0.9924583244924374,-7.975352138926077,-3.3657269262193243,0.5880273233317085,51.0,78.443,117.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.02817762791033326,0.32378093197510543,0.23112597971140464,0.9963920427993318,-8.043414805961124,-3.395311793928231,0.5715835358746928,54.0,82.3023,123.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.030600870711045676,0.3252403444486207,0.2336790688902411,0.9969823537953909,-8.11830283979243,-3.415618786621339,0.5675586834395621,56.0,85.9848,128.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.0288861759755203,0.32873803368287036,0.23773749176715608,0.99542660524019,-8.226051732848877,-3.4613762213722867,0.5758719268782243,60.0,89.8362,132.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.028822022755499957,0.3283090827882476,0.23988361872745778,0.9923812993032256,-8.320394682890814,-3.4814658857893868,0.5679888574536388,62.0,93.6724,141.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.028690771364578795,0.33259985203232245,0.2494325098064628,0.9950258983879625,-8.45746270406887,-3.5287097055562713,0.5657406981953856,66.0,97.2284,143.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.029323474770244135,0.3303253501556347,0.24093808444902687,0.9950258983879625,-8.539149742240776,-3.547244572686161,0.5579237522641258,67.0,101.0514,147.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.0342760086724474,0.33593545533558006,0.24758975533713468,0.9945989870535037,-8.644792213921685,-3.588231424028147,0.5305373691230294,73.0,104.8145,146.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.03217958201018435,0.3348992481051294,0.24752280301130514,0.9920463764151222,-8.731020026554134,-3.6065208778736255,0.539689609098032,75.0,108.8089,150.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.03466474185256719,0.3409136381211956,0.262282138387385,0.9946345384085958,-8.821768683289282,-3.649668857894124,0.5138053654841908,79.0,112.7346,154.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.03307336637707313,0.3436393233461272,0.2626940865819135,0.9919825752294373,-8.872362566870404,-3.669169803910188,0.51032228189567,81.0,116.4271,158.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.033807247758571864,0.342133367270877,0.25570921169493044,0.993307449349617,-8.898467916946611,-3.6810594356038453,0.5280798251919658,83.0,120.1008,163.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.036768738755876516,0.3453984659126089,0.2621122720871979,0.9981962736387636,-8.92528557233194,-3.7063054678926237,0.4944859645420414,84.0,123.6165,168.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.03436811218672507,0.3475547461515253,0.26841812358174344,0.995873910048938,-8.935061738960506,-3.7218435061540402,0.48170920863623184,88.0,127.3003,173.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.03421118497106992,0.3444623542774781,0.2615692954077501,0.9957912768566864,-8.991588006334569,-3.732107961136401,0.5150787122306741,91.0,131.2316,179.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.03380058428149828,0.34605586271656724,0.26311132219661115,0.9958819941990509,-8.952350397491271,-3.7336028800418237,0.4964615554878256,95.0,134.6428,185.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.03677071166190867,0.3506789703176225,0.2733019861565701,0.99869432724563,-8.95495388701805,-3.7384690150318893,0.47786928241082904,99.0,138.0673,188.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.03459834326707663,0.3450943200719311,0.2664025037375096,0.9978159839920774,-8.94350493713425,-3.720904601672401,0.498608564984852,102.0,141.4166,186.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.03286284133016866,0.34099392032388687,0.2574644370711472,0.9986691578211087,-8.903605390782205,-3.6988148660828113,0.5250534260267906,103.0,144.5761,192.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.03387223290860367,0.34607558576573344,0.2607721768086963,0.9978995920709871,-8.88070834911858,-3.7011986801736443,0.5065795184369778,104.0,147.9418,198.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.03709925886378731,0.35226170586728023,0.272472829825838,0.9980910272892654,-8.886013999102822,-3.7168725118574555,0.4555557778331021,108.0,150.8122,205.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.037593012008427434,0.35684160796919634,0.27925364103099504,0.9983912573364369,-8.939359911426843,-3.7509204180814444,0.44107025646702175,114.0,153.9833,200.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.03636431405697332,0.36017661545534535,0.27873742455461437,0.9988554805775367,-9.051991081592737,-3.8139474883559132,0.44244660552639853,119.0,157.0293,205.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.04365897384737981,0.37160035842992234,0.3020150084440961,0.9984153646928978,-9.258335487398336,-3.9197867185930884,0.4017934026496216,121.0,160.4516,208.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.046890460323027364,0.38409087832402045,0.3291699414728917,0.9984820082282577,-9.470101968792887,-4.009980778759826,0.3355542436902547,125.0,163.6996,212.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.05162600115773574,0.39491589859137355,0.349486899979993,0.9982285031859682,-9.685996054036973,-4.108788922158842,0.31057568054026363,128.0,166.6489,219.0,0.1,10000,1294256299331266388,5,9,10000
10000,0.057442447630105815,0.4030317053651523,0.353876644267469,0.9988615609537305,-9.765220714179778,-4.157118364937197,0.26305573571666185,131.0,169.4592,221.0,0.1,10000,1294256299331266388,5,9,10000
