psiz,q1fit,meanfit,q2fit,maxfit,minfree,meanfree,maxfree,minmut,meanmut,maxmut,L,N,seed,U,R,K
10000,0.027940352704217533,0.3371424150246984,0.2328371927271607,0.9969471168115539,-9.643943994187158,-3.9386086284039905,0.5789859519412441,281.0,323.4807,379.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.027572108532962762,0.3404772889901442,0.24778310635921813,0.9952830377271332,-9.602245648818421,-3.9115496703716888,0.5623310962233655,285.0,327.1849,381.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.02809576122437553,0.3424187374756523,0.25389633096992076,0.996794711515234,-9.541524419227796,-3.8993323447250194,0.5574132194343597,291.0,330.8047,386.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.029475535809413148,0.3410149390230582,0.24462411085646513,0.9957073558965455,-9.485554781888782,-3.869775289584693,0.5504555317242938,296.0,334.8664,391.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.030324168009392773,0.340072303747857,0.24672448570742855,0.9945757358807209,-9.43610015138396,-3.8556710390326923,0.5487352547097993,301.0,338.521,395.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.026402782039970707,0.33147377226361624,0.23004017616512307,0.9952245140085979,-9.482644319266482,-3.867408722669517,0.5992820544732568,304.0,342.2947,400.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.026456384750757254,0.3376367517453634,0.24487816697504172,0.9971788712292087,-9.432151717620004,-3.8629654044470487,0.5814825710740489,308.0,345.6764,406.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.030809012410375328,0.34214442752150087,0.24692197288462814,0.9966921970381242,-9.355515499251636,-3.867901977047651,0.556210650393075,315.0,349.0937,407.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.026754469755500634,0.33957800662309884,0.24540247614443078,0.9956152721290197,-9.285020453700234,-3.8362900423488324,0.5713090125948527,318.0,352.7107,411.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.025835338879074653,0.3321617840627874,0.22930012677943615,0.9950945299993791,-9.193087995849845,-3.785074217135434,0.5988800925567818,322.0,356.0137,415.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.02710015436631642,0.33296953550572905,0.23547431078414854,0.9958059499667891,-9.14673410992209,-3.7631122443686422,0.5922052714069683,326.0,359.6935,422.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.026218379873100713,0.3292625797887959,0.22914697048468352,0.9938678256428857,-9.036189230580229,-3.7389124306314216,0.605514340298904,327.0,363.2936,425.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.026210985448142918,0.3285420629546266,0.23040809575640525,0.9929394748451779,-8.992892870471618,-3.7164139972301853,0.6067977068590357,328.0,366.9112,424.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.024493234824433625,0.32186459246134164,0.2232887787709097,0.9946672740379668,-9.033734411986094,-3.717106977179978,0.6369206441203205,333.0,370.6144,431.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.023596033994316073,0.3210681668840929,0.22735466258564385,0.9971738162234547,-9.042587217875615,-3.703641563029321,0.642403654238934,338.0,374.4014,436.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.021715255200406756,0.31508772772865423,0.20934868271009505,0.9941781057514265,-9.076970690031665,-3.703626631310185,0.6715478741271883,346.0,378.2176,439.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.02311827515185434,0.3201787701891283,0.21135664241087543,0.9938799223500875,-9.01484367616084,-3.696572136134423,0.6342916989335968,350.0,382.0565,444.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.02464234009203232,0.3257263645986626,0.2261684725237945,0.9923906791323803,-9.012369281253058,-3.705092573995641,0.628168371687532,355.0,385.8393,451.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.024929757003047982,0.31705481377191197,0.21220087675688998,0.9954918874730735,-8.956452145397401,-3.6914518866253094,0.65429794825162,357.0,389.6806,454.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.023384158133986244,0.3200615702890168,0.21472095588812923,0.9948834453502546,-8.887929810311567,-3.6737620115166814,0.6488461175778657,359.0,393.5851,460.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.024253317318538074,0.3197491410513584,0.2157613150391603,0.9920395831254859,-8.896236574804087,-3.6893047971897746,0.6426918943738028,364.0,397.8744,458.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.02227295994122944,0.31596783037393744,0.21799647335182512,0.9920925517157287,-8.909720031282339,-3.678990717630491,0.6643586478980879,367.0,402.1163,462.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.020099432143541214,0.3156975223230228,0.2113427230811376,0.9981865081984445,-8.966013389429808,-3.6776648159085656,0.6720686603260938,372.0,406.1551,466.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.021130848811726388,0.3165827121199353,0.20807313519303017,0.9983972381761365,-9.022375621889783,-3.691924575031705,0.6750302560332977,374.0,410.1388,469.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.024267699710549,0.3270958979309272,0.2286270260096415,0.9974191002074972,-9.033927378433466,-3.7185328810615554,0.6035530327172138,378.0,413.8254,467.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.026529454054900127,0.3249149203429113,0.22195497592215663,0.9985210199271086,-8.992499703207836,-3.7109314273835654,0.6179809327293453,382.0,417.7031,467.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.023812933444228815,0.3274813564715379,0.22681964711338273,0.9934076526383101,-9.00529755421461,-3.706403583066452,0.6293594867328755,386.0,421.4774,470.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.023773417148973033,0.32326601059365323,0.220821555079247,0.9946316547786347,-8.971697674040248,-3.6940536732158202,0.6411850056332021,391.0,425.0521,476.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.023867903431405317,0.3210888354982959,0.21668951112441298,0.9967748415246872,-8.895707965490102,-3.677161504509111,0.6275496089372831,394.0,428.7982,481.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.0243083378078698,0.3227502475575583,0.22017133499530916,0.9972573744447735,-8.831875535784686,-3.665600053717864,0.6296131518364958,397.0,432.4964,486.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.021919983475324062,0.31961313279996595,0.2140716841997818,0.9965528332946427,-8.829294576269012,-3.658562902661148,0.6489020646792776,400.0,436.5959,493.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.02359989895674569,0.32219623816274007,0.2158977309891931,0.9979201404515091,-8.790389401575721,-3.6518111361231758,0.6362079046856011,405.0,440.3914,493.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.021690542013305246,0.31822601966015607,0.21053266817611113,0.9974587540681146,-8.755931249030946,-3.6342749133828285,0.6680206542663892,410.0,443.9087,499.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.024448433571756526,0.32271491281881215,0.22261849238802234,0.9972722239554296,-8.766978499985367,-3.641930761644741,0.6407844065499854,413.0,447.5508,507.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.02611559273888838,0.32609380250107134,0.22667530134864766,0.9973077468716085,-8.756887851210372,-3.659612150349171,0.6096839747271894,416.0,451.1017,511.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.022940883652110774,0.3240873347187799,0.2208816800673149,0.9972264297509237,-8.743433959254881,-3.666575836621897,0.6384187855487615,423.0,454.9514,516.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.02270479672456463,0.3209275502696088,0.21806547761240413,0.9972263934739461,-8.733026365379724,-3.668408652286713,0.655733121370663,425.0,458.9933,520.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.024150375871428344,0.3263717883467691,0.22444001008641717,0.9969083900534962,-8.76372783963948,-3.696763805204335,0.6050068480798522,426.0,462.5317,525.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.026205875324012962,0.32932330180916414,0.22612132375601335,0.9978993997904669,-8.77162092721396,-3.7094008876688984,0.60520785730274,431.0,466.5031,530.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.025300584069369296,0.33059952322961833,0.22486911135215387,0.9955712704330604,-8.767297246598158,-3.720494994668708,0.6054728522231729,441.0,470.3504,527.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.02511803201777762,0.3334912115199228,0.23060093542543542,0.9947065300917154,-8.766953767563045,-3.7278993751321585,0.604030127601577,444.0,473.8822,533.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.028898140707224438,0.34028664366436967,0.24171694107251526,0.996487413840347,-8.766115490944925,-3.7419299709832297,0.5598035296037172,447.0,477.5962,534.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.027892470385477618,0.3368053781119692,0.2413936434293837,0.9941603266524249,-8.760418641587224,-3.731206059485198,0.5611597377107308,450.0,481.3755,539.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.024912387415187927,0.33163329083716725,0.22675084604583506,0.9965727731299131,-8.747087095723412,-3.715071108050624,0.5950043740463314,455.0,485.163,541.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.02638227844972949,0.3355178605334346,0.24277715011731857,0.9934619038411447,-8.692029487905268,-3.684955545494687,0.5867970303454128,460.0,488.7902,545.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.026113647722749544,0.3259995808317175,0.22451870791926748,0.9942459573594312,-8.688047816148801,-3.6618335039426935,0.6282345528156206,462.0,492.0626,548.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.024738740890241757,0.3259859485454186,0.2300455813541589,0.9935516814958554,-8.660968911648373,-3.6428027065334043,0.6198209563155814,462.0,495.8234,552.0,0.0,10000,-719784586405149528,5,9,10000
10000,0.023851396348729216,0.3197719698333154,0.21508417867165552,0.9934765530181519,-8.653582007926863,-3.626496943925129,0.6448420549470623,465.0,499.6849,561.0,0.0,10000,-719784586405149528,5,9,10000
